problem type,unit demand,num aisles,num cells,num articles,alpha,random seed,num pick positions,GS MIP cost,GS MIP time cplex [ms],Netw MIP cost,Netw MIP time cplex [ms],DP cost,DP time cplex [ms]
SPRP,true,25,30,15,1,43,15,318,34.1173,318,3.7389,318,0.9984
SPRP,true,25,30,15,1,44,15,332,24.895,332,3.4816,332,1.064
SPRP,true,25,30,15,1,45,15,396,16.4537,396,4.1662,396,1.1087
SPRP,true,25,30,15,1,46,15,360,21.8533,360,4.0316,360,0.8787
SPRP,true,25,30,15,1,47,15,354,97.0347,354,3.9119,354,1.1334
SPRP,true,25,30,15,1,48,15,336,29.6118,336,3.773,336,0.9868
SPRP,true,25,30,15,1,49,15,368,44.5866,368,3.5709,368,0.8449
SPRP,true,25,30,30,1,0,30,564,40.616,564,5.8056,564,1.2314
SPRP,true,25,30,30,1,1,30,556,22.1805,556,5.1006,556,0.9387
SPRP,true,25,30,30,1,2,30,476,36.9378,476,4.9696,476,1.2373
SPRP,true,25,30,30,1,3,30,566,32.6075,566,4.6073,566,1.0883
SPRP,true,25,30,30,1,4,30,500,38.0936,500,4.233,500,1.6959
SPRP,true,25,30,30,1,5,30,520,30.4999,520,4.7219,520,0.9137
SPRP,true,25,30,30,1,6,30,450,21.087,450,4.694,450,1.0577
SPRP,true,25,30,30,1,7,30,512,29.7511,512,4.8271,512,0.9508
SPRP,true,25,30,30,1,8,30,458,42.1548,458,4.3572,458,1.1149
SPRP,true,25,30,30,1,9,30,508,56.7812,508,4.7749,508,1.0039
SPRP,true,25,30,30,1,10,30,518,37.8536,518,4.7352,518,1.171
SPRP,true,25,30,30,1,11,30,568,16.9861,568,5.2175,568,1.0942
SPRP,true,25,30,30,1,12,30,486,48.9766,486,4.2335,486,0.8598
SPRP,true,25,30,30,1,13,30,490,27.2439,490,4.1682,490,0.9031
SPRP,true,25,30,30,1,14,30,504,50.5143,504,5.9489,504,1.1838
SPRP,true,25,30,30,1,15,30,440,25.1731,440,4.1056,440,1.0082
SPRP,true,25,30,30,1,16,30,534,31.8376,534,5.1244,534,0.9076
SPRP,true,25,30,30,1,17,30,506,25.0222,506,4.4936,506,1.0659
SPRP,true,25,30,30,1,18,30,580,29.828,580,4.6016,580,1.0529
SPRP,true,25,30,30,1,19,30,538,21.2176,538,5.7546,538,1.4661
SPRP,true,25,30,30,1,20,30,512,19.7324,512,4.5017,512,0.7666
SPRP,true,25,30,30,1,21,30,542,36.4885,542,4.858,542,0.922
SPRP,true,25,30,30,1,22,30,540,60.5645,540,4.5206,540,0.7608
SPRP,true,25,30,30,1,23,30,506,24.4399,506,4.575,506,1.0208
SPRP,true,25,30,30,1,24,30,548,43.19,548,4.6873,548,0.8394
SPRP,true,25,30,30,1,25,30,554,25.6302,554,4.7369,554,1.0795
SPRP,true,25,30,30,1,26,30,570,26.508,570,4.7699,570,0.8708
SPRP,true,25,30,30,1,27,30,538,30.4819,538,4.5079,538,1.0472
SPRP,true,25,30,30,1,28,30,546,23.3244,546,4.9197,546,1.084
SPRP,true,25,30,30,1,29,30,546,35.7241,546,4.8893,546,0.9341
SPRP,true,25,30,30,1,30,30,486,21.5927,486,4.8483,486,1.0584
SPRP,true,25,30,30,1,31,30,512,39.7766,512,4.6254,512,1.0241
SPRP,true,25,30,30,1,32,30,578,29.3611,578,5.0296,578,1.1283
SPRP,true,25,30,30,1,33,30,496,24.693,496,4.4867,496,1.1365
SPRP,true,25,30,30,1,34,30,566,29.2188,566,5.0465,566,1.1198
SPRP,true,25,30,30,1,35,30,642,55.7577,642,5.4493,642,0.8008
SPRP,true,25,30,30,1,36,30,510,22.1064,510,4.2772,510,0.8382
SPRP,true,25,30,30,1,37,30,540,26.7284,540,4.4829,540,0.9416
SPRP,true,25,30,30,1,38,30,528,51.1692,528,4.4044,528,1.0824
SPRP,true,25,30,30,1,39,30,482,28.1941,482,5.8184,482,1.0548
SPRP,true,25,30,30,1,40,30,530,27.9608,530,4.503,530,0.7417
SPRP,true,25,30,30,1,41,30,512,37.6914,512,4.3971,512,0.8029
SPRP,true,25,30,30,1,42,30,590,29.1898,590,4.6279,590,0.9022
SPRP,true,25,30,30,1,43,30,540,32.1604,540,4.9314,540,1.0041
SPRP,true,25,30,30,1,44,30,516,27.7868,516,5.3128,516,1.1329
SPRP,true,25,30,30,1,45,30,596,36.5631,596,4.9748,596,1.0305
SPRP,true,25,30,30,1,46,30,500,36.8067,500,5.1575,500,1.0489
SPRP,true,25,30,30,1,47,30,516,25.057,516,4.5092,516,0.8502
SPRP,true,25,30,30,1,48,30,454,27.2036,454,4.3916,454,0.8578
SPRP,true,25,30,30,1,49,30,512,60.8967,512,4.5613,512,0.7904
SPRP,true,25,60,3,1,0,3,214,3.598,214,2.7592,214,0.6201
SPRP,true,25,60,3,1,1,3,240,215.128,240,2.8023,240,0.7315
SPRP,true,25,60,3,1,2,3,268,23.2503,268,2.1622,268,0.756
SPRP,true,25,60,3,1,3,3,274,33.0023,274,2.7725,274,0.6437
SPRP,true,25,60,3,1,4,3,266,38.1216,266,2.6406,266,0.7122
SPRP,true,25,60,3,1,5,3,178,12.0062,178,1.503,178,0.5915
SPRP,true,25,60,3,1,6,3,204,20.3517,204,2.3184,204,0.5996
SPRP,true,25,60,3,1,7,3,220,25.1249,220,2.506,220,0.6847
SPRP,true,25,60,3,1,8,3,224,39.0498,224,2.1638,224,0.6726
SPRP,true,25,60,3,1,9,3,200,13.9692,200,2.4734,200,0.7578
SPRP,true,25,60,3,1,10,3,216,37.9673,216,2.8514,216,0.6627
SPRP,true,25,60,3,1,11,3,210,11.8286,210,2.5396,210,0.6011
SPRP,true,25,60,3,1,12,3,200,36.0216,200,2.7768,200,0.916
SPRP,true,25,60,3,1,13,3,252,147.107,252,2.6777,252,0.5983
SPRP,true,25,60,3,1,14,3,214,77.6492,214,2.8688,214,0.6446
SPRP,true,25,60,3,1,15,3,158,1.9954,158,2.3057,158,0.7062
SPRP,true,25,60,3,1,16,3,216,26.9128,216,2.2678,216,0.683
SPRP,true,25,60,3,1,17,3,234,38.9763,234,2.2448,234,0.7079
SPRP,true,25,60,3,1,18,3,236,111.577,236,2.163,236,0.6019
SPRP,true,25,60,3,1,19,3,218,13.3218,218,2.3399,218,0.7478
SPRP,true,25,60,3,1,20,3,290,44.6477,290,2.684,290,0.7305
SPRP,true,25,60,3,1,21,3,226,20.0288,226,2.4618,226,0.6533
SPRP,true,25,60,3,1,22,3,200,19.4568,200,1.989,200,0.5867
SPRP,true,25,60,3,1,23,3,270,35.4068,270,3.8363,270,0.9981
SPRP,true,25,60,3,1,24,3,156,2.5697,156,2.2397,156,0.8684
SPRP,true,25,60,3,1,25,3,276,477.982,276,2.6048,276,0.9347
SPRP,true,25,60,3,1,26,3,312,54.4354,312,2.772,312,0.8202
SPRP,true,25,60,3,1,27,3,168,48.3934,168,2.0769,168,0.9059
SPRP,true,25,60,3,1,28,3,212,65.3386,212,2.8004,212,0.6765
SPRP,true,25,60,3,1,29,3,266,55.5189,266,2.5376,266,0.6029
SPRP,true,25,60,3,1,30,3,294,54.3758,294,2.2693,294,1.1742
SPRP,true,25,60,3,1,31,3,248,161.245,248,2.7561,248,0.6191
SPRP,true,25,60,3,1,32,3,248,42.8399,248,2.3664,248,0.6169
SPRP,true,25,60,3,1,33,3,234,13.0092,234,2.1827,234,0.9805
SPRP,true,25,60,3,1,34,3,224,43.0071,224,3.3081,224,0.6455
SPRP,true,25,60,3,1,35,3,216,19.6192,216,1.6184,216,0.7143
SPRP,true,25,60,3,1,36,3,232,45.0865,232,2.0775,232,1.1371
SPRP,true,25,60,3,1,37,3,224,35.8396,224,2.5453,224,0.7112
SPRP,true,25,60,3,1,38,3,222,59.3035,222,2.3799,222,0.8819
SPRP,true,25,60,3,1,39,3,236,44.0108,236,2.3169,236,0.715
SPRP,true,25,60,3,1,40,3,266,20.6245,266,2.1809,266,1.3373
SPRP,true,25,60,3,1,41,3,130,3.6407,130,1.5578,130,0.6833
SPRP,true,25,60,3,1,42,3,204,39.9632,204,2.314,204,0.6866
SPRP,true,25,60,3,1,43,3,192,46.0228,192,2.5035,192,0.9389
SPRP,true,25,60,3,1,44,3,234,13.7118,234,2.0244,234,0.944
SPRP,true,25,60,3,1,45,3,276,69.806,276,2.542,276,0.7722
SPRP,true,25,60,3,1,46,3,246,21.2194,246,2.4157,246,0.7883
SPRP,true,25,60,3,1,47,3,218,9.8152,218,2.6198,218,0.7668
SPRP,true,25,60,3,1,48,3,248,21.7447,248,2.4103,248,1.0898
SPRP,true,25,60,3,1,49,3,244,20.0572,244,1.8922,244,0.6807
SPRP,true,25,60,7,1,0,7,326,70.809,326,3.0137,326,0.7896
SPRP,true,25,60,7,1,1,7,318,21.886,318,3.077,318,0.6612
SPRP,true,25,60,7,1,2,7,370,41.0126,370,2.9799,370,0.7787
SPRP,true,25,60,7,1,3,7,386,22.1861,386,3.0235,386,0.6572
SPRP,true,25,60,7,1,4,7,362,23.8864,362,2.6584,362,0.707
SPRP,true,25,60,7,1,5,7,340,37.6325,340,2.7046,340,0.7973
SPRP,true,25,60,7,1,6,7,356,24.0434,356,2.9502,356,0.6925
SPRP,true,25,60,7,1,7,7,326,35.5229,326,2.9603,326,0.6351
SPRP,true,25,60,7,1,8,7,372,41.2508,372,3.2151,372,0.8989
SPRP,true,25,60,7,1,9,7,340,180.462,340,3.5262,340,0.6932
SPRP,true,25,60,7,1,10,7,310,15.8004,310,2.6922,310,0.6052
SPRP,true,25,60,7,1,11,7,402,39.9699,402,2.9272,402,0.7147
SPRP,true,25,60,7,1,12,7,308,53.0345,308,4.0875,308,0.8462
SPRP,true,25,60,7,1,13,7,332,63.5755,332,3.0866,332,0.8018
SPRP,true,25,60,7,1,14,7,286,25.227,286,3.2101,286,0.7537
SPRP,true,25,60,7,1,15,7,344,19.3723,344,2.8945,344,0.6374
SPRP,true,25,60,7,1,16,7,338,45.9185,338,3.0579,338,0.6579
SPRP,true,25,60,7,1,17,7,342,8.1279,342,2.9676,342,0.701
SPRP,true,25,60,7,1,18,7,310,21.9348,310,3.0028,310,0.6576
SPRP,true,25,60,7,1,19,7,378,24.5863,378,2.7226,378,0.7569
SPRP,true,25,60,7,1,20,7,374,46.9662,374,2.8879,374,0.8617
SPRP,true,25,60,7,1,21,7,322,42.6327,322,2.6579,322,0.7627
SPRP,true,25,60,7,1,22,7,298,49.0581,298,3.9235,298,0.8059
SPRP,true,25,60,7,1,23,7,364,46.3745,364,2.7054,364,0.7638
SPRP,true,25,60,7,1,24,7,314,20.4785,314,3.1332,314,0.6508
SPRP,true,25,60,7,1,25,7,330,20.7865,330,3.3404,330,0.7467
SPRP,true,25,60,7,1,26,7,362,46.6562,362,2.8257,362,0.6762
SPRP,true,25,60,7,1,27,7,334,51.4219,334,2.922,334,0.8483
SPRP,true,25,60,7,1,28,7,290,32.0271,290,2.9772,290,0.6313
SPRP,true,25,60,7,1,29,7,424,49.8467,424,3.2173,424,0.6392
SPRP,true,25,60,7,1,30,7,412,29.3728,412,3.1428,412,0.814
SPRP,true,25,60,7,1,31,7,366,62.6343,366,2.9745,366,0.6534
SPRP,true,25,60,7,1,32,7,418,22.4537,418,3.4027,418,0.8287
SPRP,true,25,60,7,1,33,7,422,148.436,422,3.7363,422,0.7863
SPRP,true,25,60,7,1,34,7,344,60.796,344,3.069,344,0.6583
SPRP,true,25,60,7,1,35,7,404,125.345,404,3.5697,404,0.9301
SPRP,true,25,60,7,1,36,7,350,31.3489,350,3.0251,350,0.6631
SPRP,true,25,60,7,1,37,7,372,13.0275,372,3.805,372,0.7958
SPRP,true,25,60,7,1,38,7,322,69.8293,322,3.124,322,0.7725
SPRP,true,25,60,7,1,39,7,306,18.5543,306,2.6566,306,0.6505
SPRP,true,25,60,7,1,40,7,342,26.6214,342,3.1729,342,1.3097
SPRP,true,25,60,7,1,41,7,340,27.3988,340,2.6263,340,0.6247
SPRP,true,25,60,7,1,42,7,326,7.4964,326,2.8075,326,0.6807
SPRP,true,25,60,7,1,43,7,354,56.0166,354,3.0427,354,0.8601
SPRP,true,25,60,7,1,44,7,242,14.8212,242,2.0967,242,0.6099
SPRP,true,25,60,7,1,45,7,360,36.9694,360,3.2963,360,0.6791
SPRP,true,25,60,7,1,46,7,430,28.6471,430,4.1192,430,0.9757
SPRP,true,25,60,7,1,47,7,404,66.3574,404,3.2429,404,0.8444
SPRP,true,25,60,7,1,48,7,318,36.0133,318,2.7837,318,0.731
SPRP,true,25,60,7,1,49,7,508,26.1849,508,4.371,508,0.7349
SPRP,true,25,60,15,1,0,15,554,29.0893,554,3.783,554,0.8258
SPRP,true,25,60,15,1,1,15,566,87.5069,566,4.1369,566,1.0146
SPRP,true,25,60,15,1,2,15,646,39.804,646,4.1948,646,0.7208
SPRP,true,25,60,15,1,3,15,496,26.0185,496,3.779,496,0.6974
SPRP,true,25,60,15,1,4,15,530,35.9007,530,3.2395,530,0.9331
SPRP,true,25,60,15,1,5,15,514,43.5088,514,3.5751,514,0.6596
SPRP,true,25,60,15,1,6,15,536,24.4071,536,3.0728,536,0.6697
SPRP,true,25,60,15,1,7,15,508,22.6656,508,3.8836,508,0.6799
SPRP,true,25,60,15,1,8,15,584,40.0142,584,3.8007,584,0.8333
SPRP,true,25,60,15,1,9,15,516,97.4091,516,3.9251,516,0.7623
SPRP,true,25,60,15,1,10,15,546,31.8805,546,3.8025,546,0.8188
SPRP,true,25,60,15,1,11,15,558,31.3802,558,4.7576,558,0.9628
SPRP,true,25,60,15,1,12,15,564,50.9155,564,4.2882,564,0.7203
SPRP,true,25,60,15,1,13,15,516,72.3207,516,3.7215,516,0.6744
SPRP,true,25,60,15,1,14,15,460,26.1423,460,3.9215,460,0.8218
SPRP,true,25,60,15,1,15,15,526,25.3554,526,3.3157,526,0.7895
SPRP,true,25,60,15,1,16,15,532,26.097,532,3.5596,532,0.6882
SPRP,true,25,60,15,1,17,15,508,21.336,508,3.6653,508,0.7872
SPRP,true,25,60,15,1,18,15,488,30.8401,488,4.5733,488,0.8447
SPRP,true,25,60,15,1,19,15,588,35.7619,588,4.4349,588,0.7075
SPRP,true,25,60,15,1,20,15,616,23.4234,616,4.0392,616,0.6963
SPRP,true,25,60,15,1,21,15,498,21.103,498,3.4764,498,0.9089
SPRP,true,25,60,15,1,22,15,462,8.6588,462,2.8793,462,0.8272
SPRP,true,25,60,15,1,23,15,528,20.8694,528,3.8457,528,0.9713
SPRP,true,25,60,15,1,24,15,526,26.9734,526,3.766,526,0.8217
SPRP,true,25,60,15,1,25,15,490,37.9968,490,3.5377,490,0.6852
SPRP,true,25,60,15,1,26,15,626,18.1949,626,3.82,626,0.7957
SPRP,true,25,60,15,1,27,15,490,31.3684,490,4.3564,490,0.6668
SPRP,true,25,60,15,1,28,15,434,12.2118,434,3.728,434,0.8401
SPRP,true,25,60,15,1,29,15,634,41.468,634,3.9534,634,0.7469
SPRP,true,25,60,15,1,30,15,528,44.6402,528,3.6299,528,0.776
SPRP,true,25,60,15,1,31,15,584,32.8003,584,3.7563,584,0.8773
SPRP,true,25,60,15,1,32,15,648,33.0492,648,4.1768,648,0.6805
SPRP,true,25,60,15,1,33,15,588,11.201,588,3.9937,588,0.7213
SPRP,true,25,60,15,1,34,15,510,50.6157,510,3.762,510,0.8556
SPRP,true,25,60,15,1,35,15,604,50.434,604,3.8149,604,0.8409
SPRP,true,25,60,15,1,36,15,480,24.1846,480,3.9953,480,0.7319
SPRP,true,25,60,15,1,37,15,540,24.5404,540,3.6949,540,0.833
SPRP,true,25,60,15,1,38,15,506,64.27,506,3.7969,506,0.7055
SPRP,true,25,60,15,1,39,15,516,11.6697,516,3.5179,516,0.7962
SPRP,true,25,60,15,1,40,15,570,39.545,570,4.0754,570,0.9374
SPRP,true,25,60,15,1,41,15,614,27.6382,614,3.2944,614,0.6655
SPRP,true,25,60,15,1,42,15,498,42.3635,498,3.5417,498,0.7258
SPRP,true,25,60,15,1,43,15,552,46.508,552,4.2918,552,0.9124
SPRP,true,25,60,15,1,44,15,492,45.2002,492,4.1443,492,0.7511
SPRP,true,25,60,15,1,45,15,570,74.776,570,3.9289,570,0.6955
SPRP,true,25,60,15,1,46,15,628,48.5982,628,3.8054,628,0.8335
SPRP,true,25,60,15,1,47,15,572,80.0731,572,3.8146,572,0.7777
SPRP,true,25,60,15,1,48,15,548,20.5287,548,3.7825,548,0.8287
SPRP,true,25,60,15,1,49,15,750,18.1023,750,4.4392,750,0.8038
SPRP,true,25,60,30,1,0,30,960,62.2773,960,4.4662,960,0.7404
SPRP,true,25,60,30,1,1,30,866,37.33,866,4.5932,866,0.8932
SPRP,true,25,60,30,1,2,30,850,46.5547,850,4.2513,850,0.9301
SPRP,true,25,60,30,1,3,30,784,52.5792,784,4.5017,784,0.7138
SPRP,true,25,60,30,1,4,30,888,37.9656,888,4.2675,888,0.7399
SPRP,true,25,60,30,1,5,30,894,61.5728,894,4.5985,894,0.9345
SPRP,true,25,60,30,1,6,30,816,26.1576,816,4.4122,816,1.0129
SPRP,true,25,60,30,1,7,30,776,38.1046,776,4.1918,776,0.8217
SPRP,true,25,60,30,1,8,30,990,18.8026,990,4.54,990,0.7637
SPRP,true,25,60,30,1,9,30,760,19.1003,760,4.7651,760,1.0942
SPRP,true,25,60,30,1,10,30,784,27.188,784,4.7114,784,1.2218
SPRP,true,25,60,30,1,11,30,858,32.92,858,4.3721,858,0.912
SPRP,true,25,60,30,1,12,30,800,84.4344,800,5.0959,800,0.7783
SPRP,true,25,60,30,1,13,30,842,21.4033,842,4.3008,842,0.9064
SPRP,true,25,60,30,1,14,30,842,17.2006,842,4.4579,842,0.8081
SPRP,true,25,60,30,1,15,30,756,16.4292,756,4.7453,756,0.8505
SPRP,true,25,60,30,1,16,30,828,40.2513,828,4.6923,828,0.8073
SPRP,true,25,60,30,1,17,30,780,42.4296,780,4.7485,780,0.8836
SPRP,true,25,60,30,1,18,30,792,41.4043,792,4.471,792,0.9004
SPRP,true,25,60,30,1,19,30,990,37.0685,990,5.9543,990,0.8103
SPRP,true,25,60,30,1,20,30,780,30.8828,780,4.7038,780,0.7439
SPRP,true,25,60,30,1,21,30,842,36.2138,842,4.9439,842,1.0486
SPRP,true,25,60,30,1,22,30,860,62.0332,860,4.5107,860,1.0466
SPRP,true,25,60,30,1,23,30,984,41.2726,984,5.2293,984,0.9224
SPRP,true,25,60,30,1,24,30,834,20.6705,834,5.7584,834,1.0327
SPRP,true,25,60,30,1,25,30,788,75.7839,788,4.479,788,1.0854
SPRP,true,25,60,30,1,26,30,926,32.4701,926,4.4782,926,1.0467
SPRP,true,25,60,30,1,27,30,784,45.2639,784,4.6141,784,0.7502
SPRP,true,25,60,30,1,28,30,714,26.0109,714,4.4835,714,0.9392
SPRP,true,25,60,30,1,29,30,970,41.3941,970,4.6837,970,0.7551
SPRP,true,25,60,30,1,30,30,944,33.7487,944,4.7467,944,0.8892
SPRP,true,25,60,30,1,31,30,784,38.1558,784,4.2721,784,1.0317
SPRP,true,25,60,30,1,32,30,906,51.9027,906,4.9905,906,1.1116
SPRP,true,25,60,30,1,33,30,940,29.1746,940,4.1326,940,0.8167
SPRP,true,25,60,30,1,34,30,856,25.1403,856,4.7567,856,1.1654
SPRP,true,25,60,30,1,35,30,850,28.4432,850,4.71,850,0.8294
SPRP,true,25,60,30,1,36,30,812,32.6074,812,4.5548,812,0.7774
SPRP,true,25,60,30,1,37,30,830,36.0707,830,5.0759,830,0.9126
SPRP,true,25,60,30,1,38,30,976,29.7895,976,4.5912,976,0.78
SPRP,true,25,60,30,1,39,30,842,38.911,842,4.9436,842,1.1825
SPRP,true,25,60,30,1,40,30,810,35.2504,810,6.6091,810,1.0841
SPRP,true,25,60,30,1,41,30,860,39.5349,860,4.2356,860,0.7303
SPRP,true,25,60,30,1,42,30,904,24.5404,904,4.946,904,0.8891
SPRP,true,25,60,30,1,43,30,730,14.5402,730,4.6346,730,0.8692
SPRP,true,25,60,30,1,44,30,760,17.1949,760,4.5116,760,0.754
SPRP,true,25,60,30,1,45,30,902,27.4062,902,4.6709,902,1.0192
SPRP,true,25,60,30,1,46,30,806,72.676,806,4.5308,806,0.7613
SPRP,true,25,60,30,1,47,30,874,50.8667,874,4.7415,874,0.7732
SPRP,true,25,60,30,1,48,30,778,65.5565,778,5.3037,778,0.9238
SPRP,true,25,60,30,1,49,30,1064,31.9981,1064,4.7127,1064,0.8572
SPRP,true,25,180,3,1,0,3,366,11.7566,366,2.7325,366,0.6232
SPRP,true,25,180,3,1,1,3,548,27.6245,548,2.6412,548,0.7808
SPRP,true,25,180,3,1,2,3,464,24.7512,464,1.4265,464,0.5743
SPRP,true,25,180,3,1,3,3,454,42.1235,454,2.925,454,0.8133
SPRP,true,25,180,3,1,4,3,498,567.13,498,2.5942,498,0.6019
SPRP,true,25,180,3,1,5,3,526,19.2369,526,2.2208,526,0.7123
SPRP,true,25,180,3,1,6,3,460,16.8068,460,2.6927,460,0.6365
SPRP,true,25,180,3,1,7,3,516,44.6096,516,3.317,516,0.798
SPRP,true,25,180,3,1,8,3,574,64.3308,574,2.3087,574,0.7165
SPRP,true,25,180,3,1,9,3,532,22.4141,532,1.7937,532,0.605
SPRP,true,25,180,3,1,10,3,426,8.7987,426,2.0946,426,0.5975
SPRP,true,25,180,3,1,11,3,486,8.2908,486,1.2988,486,0.5734
SPRP,true,25,180,3,1,12,3,520,31.2124,520,2.3619,520,0.5891
SPRP,true,25,180,3,1,13,3,568,51.4762,568,2.1464,568,0.7639
SPRP,true,25,180,3,1,14,3,520,44.6768,520,3.1359,520,0.7082
SPRP,true,25,180,3,1,15,3,494,29.406,494,2.1439,494,0.6411
SPRP,true,25,180,3,1,16,3,368,8.4819,368,2.0742,368,0.6031
SPRP,true,25,180,3,1,17,3,458,3.5664,458,2.6545,458,0.6326
SPRP,true,25,180,3,1,18,3,498,35.9715,498,2.5307,498,0.6181
SPRP,true,25,180,3,1,19,3,428,99.8308,428,1.6311,428,0.7267
SPRP,true,25,180,3,1,20,3,522,46.5122,522,2.5052,522,0.869
SPRP,true,25,180,3,1,21,3,454,44.756,454,2.8665,454,0.6373
SPRP,true,25,180,3,1,22,3,494,11.8006,494,1.4616,494,0.5789
SPRP,true,25,180,3,1,23,3,498,36.0136,498,2.4801,498,0.7402
SPRP,true,25,180,3,1,24,3,508,50.5601,508,2.7709,508,0.983
SPRP,true,25,180,3,1,25,3,522,15.8399,522,2.2562,522,0.6037
SPRP,true,25,180,3,1,26,3,362,26.2506,362,1.3753,362,0.594
SPRP,true,25,180,3,1,27,3,484,14.7928,484,2.4424,484,0.6173
SPRP,true,25,180,3,1,28,3,468,20.2579,468,2.4118,468,0.699
SPRP,true,25,180,3,1,29,3,494,19.6512,494,2.4067,494,0.7736
SPRP,true,25,180,3,1,30,3,470,16.4298,470,2.0077,470,0.8543
SPRP,true,25,180,3,1,31,3,478,129.446,478,2.6401,478,0.6705
SPRP,true,25,180,3,1,32,3,544,28.2856,544,3.6382,544,1.3699
SPRP,true,25,180,3,1,33,3,520,26.7896,520,2.3509,520,0.8334
SPRP,true,25,180,3,1,34,3,448,18.1629,448,2.3781,448,0.6281
SPRP,true,25,180,3,1,35,3,362,21.7614,362,2.0331,362,0.6254
SPRP,true,25,180,3,1,36,3,586,37.0389,586,2.3348,586,0.7963
SPRP,true,25,180,3,1,37,3,572,45.9659,572,2.5106,572,0.8242
SPRP,true,25,180,3,1,38,3,496,43.2561,496,2.9056,496,0.9519
SPRP,true,25,180,3,1,39,3,610,20.5054,610,3.0691,610,0.679
SPRP,true,25,180,3,1,40,3,442,32.2487,442,1.8603,442,0.6568
SPRP,true,25,180,3,1,41,3,368,4.666,368,1.5337,368,0.5728
SPRP,true,25,180,3,1,42,3,496,29.4995,496,3.0819,496,0.7306
SPRP,true,25,180,3,1,43,3,448,7.607,448,1.4884,448,0.7041
SPRP,true,25,180,3,1,44,3,454,21.1703,454,2.7309,454,0.6616
SPRP,true,25,180,3,1,45,3,518,14.3915,518,3.0225,518,1.0443
SPRP,true,25,180,3,1,46,3,546,17.9951,546,2.5083,546,1.3252
SPRP,true,25,180,3,1,47,3,476,11.6446,476,2.1703,476,0.6608
SPRP,true,25,180,3,1,48,3,474,21.4281,474,2.7282,474,0.9217
SPRP,true,25,180,3,1,49,3,522,24.0927,522,3.1459,522,0.7893
SPRP,true,25,180,7,1,0,7,832,8.6576,832,3.7405,832,0.7729
SPRP,true,25,180,7,1,1,7,988,42.5547,988,3.2746,988,1.1638
SPRP,true,25,180,7,1,2,7,916,44.1389,916,2.6407,916,0.9568
SPRP,true,25,180,7,1,3,7,730,31.7522,730,3.2597,730,0.7574
SPRP,true,25,180,7,1,4,7,798,188.515,798,2.8725,798,0.7428
SPRP,true,25,180,7,1,5,7,882,32.21,882,2.9169,882,0.6565
SPRP,true,25,180,7,1,6,7,828,59.7294,828,3.2547,828,0.6527
SPRP,true,25,180,7,1,7,7,846,82.1538,846,3.1595,846,0.6318
SPRP,true,25,180,7,1,8,7,804,31.8981,804,2.7941,804,0.6219
SPRP,true,25,180,7,1,9,7,960,42.1668,960,3.0864,960,0.7123
SPRP,true,25,180,7,1,10,7,928,21.6613,928,2.7757,928,1.103
SPRP,true,25,180,7,1,11,7,922,19.5321,922,2.7348,922,0.7565
SPRP,true,25,180,7,1,12,7,808,94.8176,808,3.3682,808,0.6935
SPRP,true,25,180,7,1,13,7,706,35.3518,706,2.5161,706,0.88
SPRP,true,25,180,7,1,14,7,868,24.0944,868,3.1997,868,0.8578
SPRP,true,25,180,7,1,15,7,866,85.6939,866,3.3612,866,0.7172
SPRP,true,25,180,7,1,16,7,738,28.4046,738,2.4638,738,0.8977
SPRP,true,25,180,7,1,17,7,1042,42.3761,1042,3.2761,1042,0.7256
SPRP,true,25,180,7,1,18,7,700,32.0385,700,2.9797,700,0.6505
SPRP,true,25,180,7,1,19,7,754,65.8342,754,2.4739,754,0.6168
SPRP,true,25,180,7,1,20,7,710,56.7716,710,2.6708,710,0.7824
SPRP,true,25,180,7,1,21,7,724,26.2604,724,3.0472,724,0.656
SPRP,true,25,180,7,1,22,7,710,23.8866,710,1.9599,710,0.572
SPRP,true,25,180,7,1,23,7,792,131.282,792,3.1248,792,0.7257
SPRP,true,25,180,7,1,24,7,898,83.4829,898,3.1722,898,0.6477
SPRP,true,25,180,7,1,25,7,982,24.2841,982,2.9801,982,0.6573
SPRP,true,25,180,7,1,26,7,820,79.7553,820,2.9492,820,0.7846
SPRP,true,25,180,7,1,27,7,906,21.5094,906,3.3886,906,0.7953
SPRP,true,25,180,7,1,28,7,658,24.6477,658,3.0262,658,0.7148
SPRP,true,25,180,7,1,29,7,720,23.5054,720,2.8014,720,0.7274
SPRP,true,25,180,7,1,30,7,686,24.303,686,3.3157,686,0.7657
SPRP,true,25,180,7,1,31,7,662,39.6446,662,2.9454,662,0.8624
SPRP,true,25,180,7,1,32,7,740,39.3112,740,3.1605,740,0.7404
SPRP,true,25,180,7,1,33,7,756,22.5296,756,2.5635,756,0.7215
SPRP,true,25,180,7,1,34,7,634,40.8282,634,4.5458,634,0.6889
SPRP,true,25,180,7,1,35,7,778,43.3101,778,2.6937,778,0.7842
SPRP,true,25,180,7,1,36,7,916,54.0934,916,2.6545,916,0.6515
SPRP,true,25,180,7,1,37,7,812,90.3082,812,2.8343,812,0.9611
SPRP,true,25,180,7,1,38,7,608,30.7159,608,2.6622,608,0.7579
SPRP,true,25,180,7,1,39,7,886,6.7464,886,2.5809,886,0.7128
SPRP,true,25,180,7,1,40,7,864,12.0404,864,2.958,864,0.9107
SPRP,true,25,180,7,1,41,7,678,14.8307,678,3.0858,678,0.6557
SPRP,true,25,180,7,1,42,7,760,65.116,760,3.1293,760,1.2988
