filename,demand,num_aisles,num_cells,alpha,articles,seed,objective,NF time [ms],GTSP time [ms]
unit_F5_m25_C30_a3_6.txt,unit,25,30,5,3,6,78,70.2091,8
unit_F5_m25_C30_a3_7.txt,unit,25,30,5,3,7,24,205.987,17
unit_F5_m25_C30_a3_8.txt,unit,25,30,5,3,8,56,355.103,39
unit_F5_m25_C30_a3_9.txt,unit,25,30,5,3,9,34,169.507,36
unit_F5_m25_C30_a3_10.txt,unit,25,30,5,3,10,88,231.481,30
unit_F5_m25_C30_a3_11.txt,unit,25,30,5,3,11,42,62.2202,21
unit_F5_m25_C30_a3_12.txt,unit,25,30,5,3,12,68,193.982,25
unit_F5_m25_C30_a3_13.txt,unit,25,30,5,3,13,172,116.294,6
unit_F5_m25_C30_a3_14.txt,unit,25,30,5,3,14,40,726.7,18
unit_F5_m25_C30_a3_15.txt,unit,25,30,5,3,15,28,177.673,17
unit_F5_m25_C30_a3_16.txt,unit,25,30,5,3,16,64,88.7907,8
unit_F5_m25_C30_a3_17.txt,unit,25,30,5,3,17,64,206.003,11
unit_F5_m25_C30_a3_18.txt,unit,25,30,5,3,18,26,154.144,11
unit_F5_m25_C30_a3_19.txt,unit,25,30,5,3,19,118,57.5743,4
unit_F5_m25_C30_a3_20.txt,unit,25,30,5,3,20,32,76.625,4
unit_F5_m25_C30_a3_21.txt,unit,25,30,5,3,21,78,67.3761,4
unit_F5_m25_C30_a3_22.txt,unit,25,30,5,3,22,58,140.029,9
unit_F5_m25_C30_a3_23.txt,unit,25,30,5,3,23,126,121.205,17
unit_F5_m25_C30_a3_24.txt,unit,25,30,5,3,24,44,264.913,18
unit_F5_m25_C30_a3_25.txt,unit,25,30,5,3,25,136,59.9101,5
unit_F5_m25_C30_a3_26.txt,unit,25,30,5,3,26,60,171.905,11
unit_F5_m25_C30_a3_27.txt,unit,25,30,5,3,27,36,549.533,18
unit_F5_m25_C30_a3_28.txt,unit,25,30,5,3,28,52,202.172,13
unit_F5_m25_C30_a3_29.txt,unit,25,30,5,3,29,54,825.197,16
unit_F5_m25_C30_a3_30.txt,unit,25,30,5,3,30,70,83.1446,13
unit_F5_m25_C30_a3_31.txt,unit,25,30,5,3,31,102,502.145,37
unit_F5_m25_C30_a3_32.txt,unit,25,30,5,3,32,134,120.893,5
unit_F5_m25_C30_a3_33.txt,unit,25,30,5,3,33,56,732.026,20
unit_F5_m25_C30_a3_34.txt,unit,25,30,5,3,34,46,578.049,21
unit_F5_m25_C30_a3_35.txt,unit,25,30,5,3,35,28,260.947,32
unit_F5_m25_C30_a3_36.txt,unit,25,30,5,3,36,34,237.869,23
unit_F5_m25_C30_a3_37.txt,unit,25,30,5,3,37,94,206.551,10
unit_F5_m25_C30_a3_38.txt,unit,25,30,5,3,38,80,169.74,15
unit_F5_m25_C30_a3_39.txt,unit,25,30,5,3,39,38,250.812,16
unit_F5_m25_C30_a3_40.txt,unit,25,30,5,3,40,86,43.4556,5
unit_F5_m25_C30_a3_41.txt,unit,25,30,5,3,41,46,335.703,23
unit_F5_m25_C30_a3_42.txt,unit,25,30,5,3,42,88,173.506,7
unit_F5_m25_C30_a3_43.txt,unit,25,30,5,3,43,50,3.017.38,43
unit_F5_m25_C30_a3_44.txt,unit,25,30,5,3,44,46,468.362,8
unit_F5_m25_C30_a3_45.txt,unit,25,30,5,3,45,42,479.392,40
unit_F5_m25_C30_a3_46.txt,unit,25,30,5,3,46,48,1.240.69,36
unit_F5_m25_C30_a3_47.txt,unit,25,30,5,3,47,52,131.447,6
unit_F5_m25_C30_a3_48.txt,unit,25,30,5,3,48,44,164.423,10
unit_F5_m25_C30_a3_49.txt,unit,25,30,5,3,49,74,75.4442,9
unit_F5_m25_C30_a7_0.txt,unit,25,30,5,7,0,102,389.289,1987
unit_F5_m25_C30_a7_1.txt,unit,25,30,5,7,1,70,238.425,556
unit_F5_m25_C30_a7_2.txt,unit,25,30,5,7,2,202,202.56,16968
unit_F5_m25_C30_a7_3.txt,unit,25,30,5,7,3,98,689.533,13115
unit_F5_m25_C30_a7_4.txt,unit,25,30,5,7,4,58,1.107.24,3703
unit_F5_m25_C30_a7_5.txt,unit,25,30,5,7,5,102,483.926,2399
unit_F5_m25_C30_a7_6.txt,unit,25,30,5,7,6,94,875.572,7572
unit_F5_m25_C30_a7_7.txt,unit,25,30,5,7,7,106,358.924,5848
unit_F5_m25_C30_a7_8.txt,unit,25,30,5,7,8,142,407.247,11815
unit_F5_m25_C30_a7_9.txt,unit,25,30,5,7,9,124,221.973,5887
unit_F5_m25_C30_a7_10.txt,unit,25,30,5,7,10,100,672.989,3884
unit_F5_m25_C30_a7_11.txt,unit,25,30,5,7,11,76,199.695,1146
unit_F5_m25_C30_a7_12.txt,unit,25,30,5,7,12,78,1.187.67,6938
unit_F5_m25_C30_a7_13.txt,unit,25,30,5,7,13,172,127.921,733
unit_F5_m25_C30_a7_14.txt,unit,25,30,5,7,14,66,146.428,253
unit_F5_m25_C30_a7_15.txt,unit,25,30,5,7,15,50,4.426.27,8113
unit_F5_m25_C30_a7_16.txt,unit,25,30,5,7,16,82,218.428,3384
unit_F5_m25_C30_a7_17.txt,unit,25,30,5,7,17,92,347.015,4908
unit_F5_m25_C30_a7_18.txt,unit,25,30,5,7,18,74,775.28,2639
unit_F5_m25_C30_a7_19.txt,unit,25,30,5,7,19,174,216.534,4750
unit_F5_m25_C30_a7_20.txt,unit,25,30,5,7,20,68,243.832,1209
unit_F5_m25_C30_a7_21.txt,unit,25,30,5,7,21,110,449.873,556
unit_F5_m25_C30_a7_22.txt,unit,25,30,5,7,22,108,193.84,1038
unit_F5_m25_C30_a7_23.txt,unit,25,30,5,7,23,126,256.092,7418
unit_F5_m25_C30_a7_24.txt,unit,25,30,5,7,24,80,165.417,603
unit_F5_m25_C30_a7_25.txt,unit,25,30,5,7,25,162,389.175,2715
unit_F5_m25_C30_a7_26.txt,unit,25,30,5,7,26,74,270.726,1136
unit_F5_m25_C30_a7_27.txt,unit,25,30,5,7,27,68,164.349,332
unit_F5_m25_C30_a7_28.txt,unit,25,30,5,7,28,64,223.092,332
unit_F5_m25_C30_a7_29.txt,unit,25,30,5,7,29,62,4.099.19,7550
unit_F5_m25_C30_a7_30.txt,unit,25,30,5,7,30,80,545.563,4659
unit_F5_m25_C30_a7_31.txt,unit,25,30,5,7,31,162,548.475,4767
unit_F5_m25_C30_a7_32.txt,unit,25,30,5,7,32,188,127.019,208
unit_F5_m25_C30_a7_33.txt,unit,25,30,5,7,33,64,1.404.21,5235
unit_F5_m25_C30_a7_34.txt,unit,25,30,5,7,34,52,514.165,1079
unit_F5_m25_C30_a7_35.txt,unit,25,30,5,7,35,62,1.730.20,4766
unit_F5_m25_C30_a7_36.txt,unit,25,30,5,7,36,122,242.881,5507
unit_F5_m25_C30_a7_37.txt,unit,25,30,5,7,37,128,225.648,169
unit_F5_m25_C30_a7_38.txt,unit,25,30,5,7,38,110,658.354,10453
unit_F5_m25_C30_a7_39.txt,unit,25,30,5,7,39,106,407.318,3226
unit_F5_m25_C30_a7_40.txt,unit,25,30,5,7,40,126,114.128,432
unit_F5_m25_C30_a7_41.txt,unit,25,30,5,7,41,134,147.068,671
unit_F5_m25_C30_a7_42.txt,unit,25,30,5,7,42,98,177.337,130
unit_F5_m25_C30_a7_43.txt,unit,25,30,5,7,43,82,763.938,1871
unit_F5_m25_C30_a7_44.txt,unit,25,30,5,7,44,80,998.41,1169
unit_F5_m25_C30_a7_45.txt,unit,25,30,5,7,45,62,470.424,734
unit_F5_m25_C30_a7_46.txt,unit,25,30,5,7,46,156,225.759,8879
unit_F5_m25_C30_a7_47.txt,unit,25,30,5,7,47,66,446.604,310
unit_F5_m25_C30_a7_48.txt,unit,25,30,5,7,48,60,174.099,444
unit_F5_m25_C30_a7_49.txt,unit,25,30,5,7,49,102,548.712,2877
unit_F5_m25_C30_a15_0.txt,unit,25,30,5,15,0,108,603.791,60000
unit_F5_m25_C30_a15_1.txt,unit,25,30,5,15,1,110,2.017.64,60000
unit_F5_m25_C30_a15_2.txt,unit,25,30,5,15,2,218,472.846,60000
unit_F5_m25_C30_a15_3.txt,unit,25,30,5,15,3,132,779.821,60000
unit_F5_m25_C30_a15_4.txt,unit,25,30,5,15,4,90,3.559.68,60000
unit_F5_m25_C30_a15_5.txt,unit,25,30,5,15,5,186,410.595,60000
unit_F5_m25_C30_a15_6.txt,unit,25,30,5,15,6,152,1.149.98,60000
unit_F5_m25_C30_a15_7.txt,unit,25,30,5,15,7,120,488.236,60000
unit_F5_m25_C30_a15_8.txt,unit,25,30,5,15,8,166,1.761.95,60000
unit_F5_m25_C30_a15_9.txt,unit,25,30,5,15,9,164,657.426,60000
unit_F5_m25_C30_a15_10.txt,unit,25,30,5,15,10,142,2.436.79,60000
unit_F5_m25_C30_a15_11.txt,unit,25,30,5,15,11,148,873.242,60000
unit_F5_m25_C30_a15_12.txt,unit,25,30,5,15,12,142,537.395,60000
unit_F5_m25_C30_a15_13.txt,unit,25,30,5,15,13,184,706.786,60000
unit_F5_m25_C30_a15_14.txt,unit,25,30,5,15,14,104,2.041.23,60000
unit_F5_m25_C30_a15_15.txt,unit,25,30,5,15,15,116,630.999,60000
unit_F5_m25_C30_a15_16.txt,unit,25,30,5,15,16,110,761.218,60000
unit_F5_m25_C30_a15_17.txt,unit,25,30,5,15,17,126,793.887,60000
unit_F5_m25_C30_a15_18.txt,unit,25,30,5,15,18,112,514.82,60000
unit_F5_m25_C30_a15_19.txt,unit,25,30,5,15,19,184,470.712,60000
unit_F5_m25_C30_a15_20.txt,unit,25,30,5,15,20,154,1.204.51,60000
unit_F5_m25_C30_a15_21.txt,unit,25,30,5,15,21,154,442.384,35805
unit_F5_m25_C30_a15_22.txt,unit,25,30,5,15,22,148,488.044,60000
unit_F5_m25_C30_a15_23.txt,unit,25,30,5,15,23,134,650.295,60000
unit_F5_m25_C30_a15_24.txt,unit,25,30,5,15,24,118,481.257,17450
unit_F5_m25_C30_a15_25.txt,unit,25,30,5,15,25,170,1.163.79,60000
unit_F5_m25_C30_a15_26.txt,unit,25,30,5,15,26,160,567.691,60000
unit_F5_m25_C30_a15_27.txt,unit,25,30,5,15,27,138,400.475,16862
unit_F5_m25_C30_a15_28.txt,unit,25,30,5,15,28,158,653.171,60000
unit_F5_m25_C30_a15_29.txt,unit,25,30,5,15,29,106,1.460.56,60000
unit_F5_m25_C30_a15_30.txt,unit,25,30,5,15,30,112,1.005.38,60000
unit_F5_m25_C30_a15_31.txt,unit,25,30,5,15,31,168,545.485,60000
unit_F5_m25_C30_a15_32.txt,unit,25,30,5,15,32,196,495.984,60000
unit_F5_m25_C30_a15_33.txt,unit,25,30,5,15,33,98,631.463,60000
unit_F5_m25_C30_a15_34.txt,unit,25,30,5,15,34,148,1.327.89,60000
unit_F5_m25_C30_a15_35.txt,unit,25,30,5,15,35,100,1.925.97,60000
unit_F5_m25_C30_a15_36.txt,unit,25,30,5,15,36,178,496.714,60000
unit_F5_m25_C30_a15_37.txt,unit,25,30,5,15,37,166,925.334,60000
unit_F5_m25_C30_a15_38.txt,unit,25,30,5,15,38,118,981.32,60000
unit_F5_m25_C30_a15_39.txt,unit,25,30,5,15,39,126,1.147.69,60000
unit_F5_m25_C30_a15_40.txt,unit,25,30,5,15,40,152,434.511,60000
unit_F5_m25_C30_a15_41.txt,unit,25,30,5,15,41,140,425.141,59992
unit_F5_m25_C30_a15_42.txt,unit,25,30,5,15,42,166,933.634,60000
unit_F5_m25_C30_a15_43.txt,unit,25,30,5,15,43,138,1.230.71,60000
unit_F5_m25_C30_a15_44.txt,unit,25,30,5,15,44,130,2.510.24,60000
unit_F5_m25_C30_a15_45.txt,unit,25,30,5,15,45,126,1.532.84,60000
unit_F5_m25_C30_a15_46.txt,unit,25,30,5,15,46,176,1.488.71,60000
unit_F5_m25_C30_a15_47.txt,unit,25,30,5,15,47,96,8.887.35,57665
unit_F5_m25_C30_a15_48.txt,unit,25,30,5,15,48,128,1.229.58,60000
unit_F5_m25_C30_a15_49.txt,unit,25,30,5,15,49,126,854.751,60000
unit_F5_m25_C30_a30_0.txt,unit,25,30,5,30,0,174,4.454.03,60000
unit_F5_m25_C30_a30_1.txt,unit,25,30,5,30,1,230,6.726.86,60000
unit_F5_m25_C30_a30_2.txt,unit,25,30,5,30,2,246,2.430.96,60000
unit_F5_m25_C30_a30_3.txt,unit,25,30,5,30,3,200,3.321.44,60000
unit_F5_m25_C30_a30_4.txt,unit,25,30,5,30,4,150,2.229.05,60000
unit_F5_m25_C30_a30_5.txt,unit,25,30,5,30,5,220,1.142.32,60000
unit_F5_m25_C30_a30_6.txt,unit,25,30,5,30,6,186,4.957.39,60000
unit_F5_m25_C30_a30_7.txt,unit,25,30,5,30,7,168,3.260.42,60000
unit_F5_m25_C30_a30_8.txt,unit,25,30,5,30,8,212,1.027.95,60000
unit_F5_m25_C30_a30_9.txt,unit,25,30,5,30,9,186,1.176.11,60000
unit_F5_m25_C30_a30_10.txt,unit,25,30,5,30,10,224,1.040.25,60000
unit_F5_m25_C30_a30_11.txt,unit,25,30,5,30,11,206,1.115.44,60000
unit_F5_m25_C30_a30_12.txt,unit,25,30,5,30,12,186,2.524.95,60000
unit_F5_m25_C30_a30_13.txt,unit,25,30,5,30,13,218,2.246.23,60000
unit_F5_m25_C30_a30_14.txt,unit,25,30,5,30,14,204,3.063.74,60000
unit_F5_m25_C30_a30_15.txt,unit,25,30,5,30,15,176,3.659.07,60000
unit_F5_m25_C30_a30_16.txt,unit,25,30,5,30,16,202,3.194.30,60000
unit_F5_m25_C30_a30_17.txt,unit,25,30,5,30,17,210,2.035.50,60000
unit_F5_m25_C30_a30_18.txt,unit,25,30,5,30,18,190,2.013.48,60000
unit_F5_m25_C30_a30_19.txt,unit,25,30,5,30,19,234,2.626.50,60000
unit_F5_m25_C30_a30_20.txt,unit,25,30,5,30,20,198,1.822.04,60000
unit_F5_m25_C30_a30_21.txt,unit,25,30,5,30,21,212,2.281.33,60000
unit_F5_m25_C30_a30_22.txt,unit,25,30,5,30,22,216,2.861.53,60000
unit_F5_m25_C30_a30_23.txt,unit,25,30,5,30,23,218,2.050.46,60000
unit_F5_m25_C30_a30_24.txt,unit,25,30,5,30,24,174,3.663.37,60000
unit_F5_m25_C30_a30_25.txt,unit,25,30,5,30,25,198,3.040.83,60000
unit_F5_m25_C30_a30_26.txt,unit,25,30,5,30,26,208,1.886.89,60000
unit_F5_m25_C30_a30_27.txt,unit,25,30,5,30,27,212,1.849.09,60000
unit_F5_m25_C30_a30_28.txt,unit,25,30,5,30,28,212,1.547,60000
unit_F5_m25_C30_a30_29.txt,unit,25,30,5,30,29,172,5.331.99,60000
unit_F5_m25_C30_a30_30.txt,unit,25,30,5,30,30,202,3.297.74,60000
unit_F5_m25_C30_a30_31.txt,unit,25,30,5,30,31,204,2.114.79,60000
unit_F5_m25_C30_a30_32.txt,unit,25,30,5,30,32,246,1.503.96,60000
unit_F5_m25_C30_a30_33.txt,unit,25,30,5,30,33,210,1.457.01,60000
unit_F5_m25_C30_a30_34.txt,unit,25,30,5,30,34,184,2.570.23,60000
unit_F5_m25_C30_a30_35.txt,unit,25,30,5,30,35,182,3.081.71,60000
unit_F5_m25_C30_a30_36.txt,unit,25,30,5,30,36,218,1.015.26,60000
unit_F5_m25_C30_a30_37.txt,unit,25,30,5,30,37,230,1.718.70,60000
unit_F5_m25_C30_a30_38.txt,unit,25,30,5,30,38,162,4.625.89,60000
unit_F5_m25_C30_a30_39.txt,unit,25,30,5,30,39,152,2.568.87,60000
unit_F5_m25_C30_a30_40.txt,unit,25,30,5,30,40,184,3.267.37,60000
unit_F5_m25_C30_a30_41.txt,unit,25,30,5,30,41,206,2.564.74,60000
unit_F5_m25_C30_a30_42.txt,unit,25,30,5,30,42,214,2.259.75,60000
unit_F5_m25_C30_a30_43.txt,unit,25,30,5,30,43,166,2.815.79,60000
unit_F5_m25_C30_a30_44.txt,unit,25,30,5,30,44,228,2.114.91,60000
unit_F5_m25_C30_a30_45.txt,unit,25,30,5,30,45,160,1.297.47,60000
unit_F5_m25_C30_a30_46.txt,unit,25,30,5,30,46,210,3.086.72,60000
unit_F5_m25_C30_a30_47.txt,unit,25,30,5,30,47,154,6.226.91,60000
unit_F5_m25_C30_a30_48.txt,unit,25,30,5,30,48,224,2.653.41,60000
unit_F5_m25_C30_a30_49.txt,unit,25,30,5,30,49,198,3.720.31,60000
unit_F10_m25_C30_a3_0.txt,unit,25,30,10,3,0,24,1.807.58,63
unit_F10_m25_C30_a3_1.txt,unit,25,30,10,3,1,24,5.542,56
unit_F10_m25_C30_a3_2.txt,unit,25,30,10,3,2,20,2.060.05,64
unit_F10_m25_C30_a3_3.txt,unit,25,30,10,3,3,38,17.484.90,325
unit_F10_m25_C30_a3_4.txt,unit,25,30,10,3,4,78,5.723.31,55
unit_F10_m25_C30_a3_5.txt,unit,25,30,10,3,5,116,737.251,39
unit_F10_m25_C30_a3_6.txt,unit,25,30,10,3,6,28,13.164.30,52
unit_F10_m25_C30_a3_7.txt,unit,25,30,10,3,7,54,1.242.39,55
unit_F10_m25_C30_a3_8.txt,unit,25,30,10,3,8,34,7.041.91,67
unit_F10_m25_C30_a3_9.txt,unit,25,30,10,3,9,30,5.043.31,31
unit_F10_m25_C30_a3_10.txt,unit,25,30,10,3,10,32,10.770.60,49
unit_F10_m25_C30_a3_11.txt,unit,25,30,10,3,11,102,3.295.89,49
unit_F10_m25_C30_a3_12.txt,unit,25,30,10,3,12,20,1.358.92,34
unit_F10_m25_C30_a3_13.txt,unit,25,30,10,3,13,66,15.197.30,15
unit_F10_m25_C30_a3_14.txt,unit,25,30,10,3,14,50,17.536.10,235
unit_F10_m25_C30_a3_15.txt,unit,25,30,10,3,15,26,10.740.60,39
unit_F10_m25_C30_a3_16.txt,unit,25,30,10,3,16,26,1.340.35,35
unit_F10_m25_C30_a3_17.txt,unit,25,30,10,3,17,30,5.314.83,66
unit_F10_m25_C30_a3_18.txt,unit,25,30,10,3,18,54,10.747.40,54
unit_F10_m25_C30_a3_19.txt,unit,25,30,10,3,19,32,8.220.36,39
unit_F10_m25_C30_a3_20.txt,unit,25,30,10,3,20,28,874.588,10
unit_F10_m25_C30_a3_21.txt,unit,25,30,10,3,21,46,1.546.47,25
unit_F10_m25_C30_a3_22.txt,unit,25,30,10,3,22,44,3.564.73,27
unit_F10_m25_C30_a3_23.txt,unit,25,30,10,3,23,56,3.144.20,45
unit_F10_m25_C30_a3_24.txt,unit,25,30,10,3,24,50,1.344.96,29
unit_F10_m25_C30_a3_25.txt,unit,25,30,10,3,25,30,6.794.22,318
unit_F10_m25_C30_a3_26.txt,unit,25,30,10,3,26,56,10.047.90,611
unit_F10_m25_C30_a3_27.txt,unit,25,30,10,3,27,36,8.144.99,72
unit_F10_m25_C30_a3_28.txt,unit,25,30,10,3,28,44,13.116.80,285
unit_F10_m25_C30_a3_29.txt,unit,25,30,10,3,29,104,8.196.44,1570
unit_F10_m25_C30_a3_30.txt,unit,25,30,10,3,30,136,676.194,24
unit_F10_m25_C30_a3_31.txt,unit,25,30,10,3,31,32,3.253.93,63
unit_F10_m25_C30_a3_32.txt,unit,25,30,10,3,32,72,20.230.40,95
unit_F10_m25_C30_a3_33.txt,unit,25,30,10,3,33,44,15.931.50,190
unit_F10_m25_C30_a3_34.txt,unit,25,30,10,3,34,72,1.546.16,616
unit_F10_m25_C30_a3_35.txt,unit,25,30,10,3,35,12,1.747.71,108
unit_F10_m25_C30_a3_36.txt,unit,25,30,10,3,36,26,8.686.79,158
unit_F10_m25_C30_a3_37.txt,unit,25,30,10,3,37,64,1.327.45,47
unit_F10_m25_C30_a3_38.txt,unit,25,30,10,3,38,50,25.923.60,908
unit_F10_m25_C30_a3_39.txt,unit,25,30,10,3,39,44,4.676.24,236
unit_F10_m25_C30_a3_40.txt,unit,25,30,10,3,40,80,6.564.08,75
unit_F10_m25_C30_a3_41.txt,unit,25,30,10,3,41,18,1.511.31,107
unit_F10_m25_C30_a3_42.txt,unit,25,30,10,3,42,26,6.090.63,70
unit_F10_m25_C30_a3_43.txt,unit,25,30,10,3,43,44,8.781.21,44
unit_F10_m25_C30_a3_44.txt,unit,25,30,10,3,44,28,3.372.04,142
unit_F10_m25_C30_a3_45.txt,unit,25,30,10,3,45,60,496.529,12
unit_F10_m25_C30_a3_46.txt,unit,25,30,10,3,46,40,742.235,12
unit_F10_m25_C30_a3_47.txt,unit,25,30,10,3,47,34,15.438.30,213
unit_F10_m25_C30_a3_48.txt,unit,25,30,10,3,48,38,24.932.90,77
unit_F10_m25_C30_a3_49.txt,unit,25,30,10,3,49,28,16.391.80,77
unit_F10_m25_C30_a7_0.txt,unit,25,30,10,7,0,44,10.298.30,57229
unit_F10_m25_C30_a7_1.txt,unit,25,30,10,7,1,42,8.359.84,29866
unit_F10_m25_C30_a7_2.txt,unit,25,30,10,7,2,36,8.996.01,42664
unit_F10_m25_C30_a7_3.txt,unit,25,30,10,7,3,76,7.443.17,18212
unit_F10_m25_C30_a7_4.txt,unit,25,30,10,7,4,88,12.692.40,40200
unit_F10_m25_C30_a7_5.txt,unit,25,30,10,7,5,116,2.680.92,47658
unit_F10_m25_C30_a7_6.txt,unit,25,30,10,7,6,54,12.264.90,9574
unit_F10_m25_C30_a7_7.txt,unit,25,30,10,7,7,96,2.272.12,26629
unit_F10_m25_C30_a7_8.txt,unit,25,30,10,7,8,72,3.561.29,60000
unit_F10_m25_C30_a7_9.txt,unit,25,30,10,7,9,86,2.233.71,5536
unit_F10_m25_C30_a7_10.txt,unit,25,30,10,7,10,38,7.919.03,23820
unit_F10_m25_C30_a7_11.txt,unit,25,30,10,7,11,112,20.705.10,31837
unit_F10_m25_C30_a7_12.txt,unit,25,30,10,7,12,84,2.542.54,60000
unit_F10_m25_C30_a7_13.txt,unit,25,30,10,7,13,78,15.218.20,2236
unit_F10_m25_C30_a7_14.txt,unit,25,30,10,7,14,72,3.483.06,36209
unit_F10_m25_C30_a7_15.txt,unit,25,30,10,7,15,84,2.091.46,16271
unit_F10_m25_C30_a7_16.txt,unit,25,30,10,7,16,86,5.025.98,60000
unit_F10_m25_C30_a7_17.txt,unit,25,30,10,7,17,78,15.362.20,25892
unit_F10_m25_C30_a7_18.txt,unit,25,30,10,7,18,78,12.444.20,24015
unit_F10_m25_C30_a7_19.txt,unit,25,30,10,7,19,70,7.128.38,12578
unit_F10_m25_C30_a7_20.txt,unit,25,30,10,7,20,46,9.681.99,26505
unit_F10_m25_C30_a7_21.txt,unit,25,30,10,7,21,54,2.667.23,49759
unit_F10_m25_C30_a7_22.txt,unit,25,30,10,7,22,70,7.195.89,26425
unit_F10_m25_C30_a7_23.txt,unit,25,30,10,7,23,74,5.984.89,9041
unit_F10_m25_C30_a7_24.txt,unit,25,30,10,7,24,84,4.444.32,7148
unit_F10_m25_C30_a7_25.txt,unit,25,30,10,7,25,68,15.875.10,60000
unit_F10_m25_C30_a7_26.txt,unit,25,30,10,7,26,60,18.929.40,60000
unit_F10_m25_C30_a7_27.txt,unit,25,30,10,7,27,108,4.843.35,60000
unit_F10_m25_C30_a7_28.txt,unit,25,30,10,7,28,56,15.768.60,60000
unit_F10_m25_C30_a7_29.txt,unit,25,30,10,7,29,108,5.713.81,60000
unit_F10_m25_C30_a7_30.txt,unit,25,30,10,7,30,156,4.046.60,3397
unit_F10_m25_C30_a7_31.txt,unit,25,30,10,7,31,56,2.277.80,2792
unit_F10_m25_C30_a7_32.txt,unit,25,30,10,7,32,80,29.923.10,60000
unit_F10_m25_C30_a7_33.txt,unit,25,30,10,7,33,104,2.962.98,60000
unit_F10_m25_C30_a7_34.txt,unit,25,30,10,7,34,92,9.400.19,29615
unit_F10_m25_C30_a7_35.txt,unit,25,30,10,7,35,88,10.241.30,60000
unit_F10_m25_C30_a7_36.txt,unit,25,30,10,7,36,60,8.336.50,60000
unit_F10_m25_C30_a7_37.txt,unit,25,30,10,7,37,74,5.248.23,60000
unit_F10_m25_C30_a7_38.txt,unit,25,30,10,7,38,52,37.079.30,60000
unit_F10_m25_C30_a7_39.txt,unit,25,30,10,7,39,44,11.045,37036
unit_F10_m25_C30_a7_40.txt,unit,25,30,10,7,40,80,10.725,37765
unit_F10_m25_C30_a7_41.txt,unit,25,30,10,7,41,46,10.429.30,27039
unit_F10_m25_C30_a7_42.txt,unit,25,30,10,7,42,76,2.569.35,15878
unit_F10_m25_C30_a7_43.txt,unit,25,30,10,7,43,82,2.009.14,2066
unit_F10_m25_C30_a7_44.txt,unit,25,30,10,7,44,50,2.854.03,40028
unit_F10_m25_C30_a7_45.txt,unit,25,30,10,7,45,64,2.072.43,3004
unit_F10_m25_C30_a7_46.txt,unit,25,30,10,7,46,54,20.712,26909
unit_F10_m25_C30_a7_47.txt,unit,25,30,10,7,47,82,11.367.60,29333
unit_F10_m25_C30_a7_48.txt,unit,25,30,10,7,48,44,6.140.71,11079
unit_F10_m25_C30_a7_49.txt,unit,25,30,10,7,49,86,2.987.49,43259
unit_F10_m25_C30_a15_0.txt,unit,25,30,10,15,0,82,20.440,60000
unit_F10_m25_C30_a15_1.txt,unit,25,30,10,15,1,98,23.040,60000
unit_F10_m25_C30_a15_2.txt,unit,25,30,10,15,2,52,13.131.40,60000
unit_F10_m25_C30_a15_3.txt,unit,25,30,10,15,3,150,5.652.23,60000
unit_F10_m25_C30_a15_4.txt,unit,25,30,10,15,4,108,8.017.48,60000
unit_F10_m25_C30_a15_5.txt,unit,25,30,10,15,5,148,5.119.48,60000
unit_F10_m25_C30_a15_6.txt,unit,25,30,10,15,6,96,7.522.81,60000
unit_F10_m25_C30_a15_7.txt,unit,25,30,10,15,7,106,5.778.37,60000
unit_F10_m25_C30_a15_8.txt,unit,25,30,10,15,8,90,7.103.54,60000
unit_F10_m25_C30_a15_9.txt,unit,25,30,10,15,9,110,10.251.40,60000
unit_F10_m25_C30_a15_10.txt,unit,25,30,10,15,10,128,4.482.28,60000
unit_F10_m25_C30_a15_11.txt,unit,25,30,10,15,11,118,18.626.90,60000
unit_F10_m25_C30_a15_12.txt,unit,25,30,10,15,12,104,4.809.01,60000
unit_F10_m25_C30_a15_13.txt,unit,25,30,10,15,13,128,11.410.70,60000
unit_F10_m25_C30_a15_14.txt,unit,25,30,10,15,14,92,9.610.27,60000
unit_F10_m25_C30_a15_15.txt,unit,25,30,10,15,15,146,7.056.06,60000
unit_F10_m25_C30_a15_16.txt,unit,25,30,10,15,16,114,7.888.81,60000
unit_F10_m25_C30_a15_17.txt,unit,25,30,10,15,17,94,21.946.10,60000
unit_F10_m25_C30_a15_18.txt,unit,25,30,10,15,18,94,14.502.80,60000
unit_F10_m25_C30_a15_19.txt,unit,25,30,10,15,19,76,8.809.16,60000
unit_F10_m25_C30_a15_20.txt,unit,25,30,10,15,20,60,21.559.70,60000
unit_F10_m25_C30_a15_21.txt,unit,25,30,10,15,21,132,9.217.64,60000
unit_F10_m25_C30_a15_22.txt,unit,25,30,10,15,22,90,14.520.10,60000
unit_F10_m25_C30_a15_23.txt,unit,25,30,10,15,23,84,4.148.37,60000
unit_F10_m25_C30_a15_24.txt,unit,25,30,10,15,24,92,5.198.92,60000
unit_F10_m25_C30_a15_25.txt,unit,25,30,10,15,25,124,4.285.43,60000
unit_F10_m25_C30_a15_26.txt,unit,25,30,10,15,26,84,6.922.13,60000
unit_F10_m25_C30_a15_27.txt,unit,25,30,10,15,27,132,10.829.50,60000
unit_F10_m25_C30_a15_28.txt,unit,25,30,10,15,28,120,3.389.35,60000
unit_F10_m25_C30_a15_29.txt,unit,25,30,10,15,29,144,12.796.90,60000
unit_F10_m25_C30_a15_30.txt,unit,25,30,10,15,30,164,5.847.83,60000
