problem type,unit demand,num aisles,num cells,num articles,alpha,random seed,num pick positions,GS MIP cost,GS MIP time cplex [ms],Netw MIP cost,Netw MIP time cplex [ms]
SPRP with Scattered Storage,true,5,60,15,1,40,15,248,9.0353,248,1.0394
SPRP with Scattered Storage,true,5,60,15,1,41,15,220,5.3383,220,1.0445
SPRP with Scattered Storage,true,5,60,15,1,42,15,246,9.482,246,2.796
SPRP with Scattered Storage,true,5,60,15,1,43,15,270,4.9042,270,1.0441
SPRP with Scattered Storage,true,5,60,15,1,44,15,242,4.0418,242,1.0917
SPRP with Scattered Storage,true,5,60,15,1,45,15,274,6.3763,274,1.2704
SPRP with Scattered Storage,true,5,60,15,1,46,15,242,3.7956,242,0.9674
SPRP with Scattered Storage,true,5,60,15,1,47,15,306,7.958,306,1.0868
SPRP with Scattered Storage,true,5,60,15,1,48,15,234,9.6793,234,1.0536
SPRP with Scattered Storage,true,5,60,15,1,49,15,308,3.0164,308,1.0756
SPRP with Scattered Storage,true,5,60,30,1,0,30,328,3.9005,328,1.1092
SPRP with Scattered Storage,true,5,60,30,1,1,30,330,5.3712,330,1.0904
SPRP with Scattered Storage,true,5,60,30,1,2,30,306,6.9071,306,1.0287
SPRP with Scattered Storage,true,5,60,30,1,3,30,320,4.7781,320,1.0382
SPRP with Scattered Storage,true,5,60,30,1,4,30,332,12.8001,332,1.025
SPRP with Scattered Storage,true,5,60,30,1,5,30,332,6.6648,332,1.0689
SPRP with Scattered Storage,true,5,60,30,1,6,30,334,13.5589,334,1.0384
SPRP with Scattered Storage,true,5,60,30,1,7,30,332,5.5357,332,1.0678
SPRP with Scattered Storage,true,5,60,30,1,8,30,312,4.9034,312,1.0064
SPRP with Scattered Storage,true,5,60,30,1,9,30,302,6.4848,302,1.0067
SPRP with Scattered Storage,true,5,60,30,1,10,30,320,3.8581,320,1.0382
SPRP with Scattered Storage,true,5,60,30,1,11,30,310,4.8288,310,1.1088
SPRP with Scattered Storage,true,5,60,30,1,12,30,324,4.1047,324,1.0077
SPRP with Scattered Storage,true,5,60,30,1,13,30,342,6.2774,342,1.0797
SPRP with Scattered Storage,true,5,60,30,1,14,30,304,3.6907,304,1.0204
SPRP with Scattered Storage,true,5,60,30,1,15,30,298,4.1461,298,1.0266
SPRP with Scattered Storage,true,5,60,30,1,16,30,322,4.8081,322,1.0786
SPRP with Scattered Storage,true,5,60,30,1,17,30,310,13.182,310,1.11
SPRP with Scattered Storage,true,5,60,30,1,18,30,334,5.4337,334,1.0234
SPRP with Scattered Storage,true,5,60,30,1,19,30,336,14.742,336,3.2439
SPRP with Scattered Storage,true,5,60,30,1,20,30,330,7.2785,330,1.0198
SPRP with Scattered Storage,true,5,60,30,1,21,30,324,5.0624,324,1.0516
SPRP with Scattered Storage,true,5,60,30,1,22,30,324,6.9171,324,1.1638
SPRP with Scattered Storage,true,5,60,30,1,23,30,312,5.2181,312,1.0215
SPRP with Scattered Storage,true,5,60,30,1,24,30,326,4.2078,326,1.0303
SPRP with Scattered Storage,true,5,60,30,1,25,30,304,6.9019,304,1.0305
SPRP with Scattered Storage,true,5,60,30,1,26,30,332,5.6189,332,1.1088
SPRP with Scattered Storage,true,5,60,30,1,27,30,342,8.2455,342,1.0707
SPRP with Scattered Storage,true,5,60,30,1,28,30,324,7.0776,324,1.0724
SPRP with Scattered Storage,true,5,60,30,1,29,30,324,3.5251,324,1.1424
SPRP with Scattered Storage,true,5,60,30,1,30,30,318,4.9256,318,1.011
SPRP with Scattered Storage,true,5,60,30,1,31,30,330,5.7167,330,1.0979
SPRP with Scattered Storage,true,5,60,30,1,32,30,330,6.1585,330,1.0601
SPRP with Scattered Storage,true,5,60,30,1,33,30,328,5.7736,328,1.0123
SPRP with Scattered Storage,true,5,60,30,1,34,30,334,6.9053,334,1.0841
SPRP with Scattered Storage,true,5,60,30,1,35,30,324,5.0455,324,1.0143
SPRP with Scattered Storage,true,5,60,30,1,36,30,316,4.3622,316,1.0184
SPRP with Scattered Storage,true,5,60,30,1,37,30,328,3.3284,328,1.0825
SPRP with Scattered Storage,true,5,60,30,1,38,30,340,6.159,340,1.0534
SPRP with Scattered Storage,true,5,60,30,1,39,30,340,8.2219,340,1.0962
SPRP with Scattered Storage,true,5,60,30,1,40,30,336,6.969,336,1.132
SPRP with Scattered Storage,true,5,60,30,1,41,30,308,5.2982,308,1.0566
SPRP with Scattered Storage,true,5,60,30,1,42,30,322,4.7245,322,1.0611
SPRP with Scattered Storage,true,5,60,30,1,43,30,334,6.69,334,1.0211
SPRP with Scattered Storage,true,5,60,30,1,44,30,302,6.5927,302,1.1748
SPRP with Scattered Storage,true,5,60,30,1,45,30,338,19.1393,338,2.9401
SPRP with Scattered Storage,true,5,60,30,1,46,30,274,10.6617,274,2.9747
SPRP with Scattered Storage,true,5,60,30,1,47,30,334,6.2001,334,1.0283
SPRP with Scattered Storage,true,5,60,30,1,48,30,332,5.4434,332,1.2109
SPRP with Scattered Storage,true,5,60,30,1,49,30,324,4.2974,324,1.0374
SPRP with Scattered Storage,true,5,180,3,1,0,3,278,8.6822,278,0.7558
SPRP with Scattered Storage,true,5,180,3,1,1,3,254,2.0138,254,0.7448
SPRP with Scattered Storage,true,5,180,3,1,2,3,380,5.1758,380,0.8196
SPRP with Scattered Storage,true,5,180,3,1,3,3,350,10.3031,350,1.2782
SPRP with Scattered Storage,true,5,180,3,1,4,3,386,10.3396,386,0.5628
SPRP with Scattered Storage,true,5,180,3,1,5,3,366,3.7606,366,0.4906
SPRP with Scattered Storage,true,5,180,3,1,6,3,418,11.9154,418,0.7973
SPRP with Scattered Storage,true,5,180,3,1,7,3,368,2.8742,368,0.6465
SPRP with Scattered Storage,true,5,180,3,1,8,3,220,2.7246,220,0.5752
SPRP with Scattered Storage,true,5,180,3,1,9,3,374,3.3143,374,0.5604
SPRP with Scattered Storage,true,5,180,3,1,10,3,410,6.5545,410,0.8735
SPRP with Scattered Storage,true,5,180,3,1,11,3,400,3.9733,400,0.6877
SPRP with Scattered Storage,true,5,180,3,1,12,3,428,7.9987,428,0.7648
SPRP with Scattered Storage,true,5,180,3,1,13,3,380,2.7703,380,0.5732
SPRP with Scattered Storage,true,5,180,3,1,14,3,374,4.3063,374,1.3973
SPRP with Scattered Storage,true,5,180,3,1,15,3,424,6.5929,424,0.6558
SPRP with Scattered Storage,true,5,180,3,1,16,3,438,6.7835,438,0.652
SPRP with Scattered Storage,true,5,180,3,1,17,3,310,4.7059,310,0.6209
SPRP with Scattered Storage,true,5,180,3,1,18,3,368,3.8731,368,1.5028
SPRP with Scattered Storage,true,5,180,3,1,19,3,380,18.6402,380,1.6666
SPRP with Scattered Storage,true,5,180,3,1,20,3,408,12.4165,408,0.8229
SPRP with Scattered Storage,true,5,180,3,1,21,3,398,24.9383,398,0.8116
SPRP with Scattered Storage,true,5,180,3,1,22,3,364,7.9394,364,0.8004
SPRP with Scattered Storage,true,5,180,3,1,23,3,400,7.2038,400,0.7353
SPRP with Scattered Storage,true,5,180,3,1,24,3,506,7.8996,506,0.6322
SPRP with Scattered Storage,true,5,180,3,1,25,3,446,21.8168,446,1.4222
SPRP with Scattered Storage,true,5,180,3,1,26,3,322,3.5043,322,0.8301
SPRP with Scattered Storage,true,5,180,3,1,27,3,386,7.8748,386,1.9726
SPRP with Scattered Storage,true,5,180,3,1,28,3,318,7.93,318,2.0056
SPRP with Scattered Storage,true,5,180,3,1,29,3,420,10.5272,420,0.9275
SPRP with Scattered Storage,true,5,180,3,1,30,3,404,8.1968,404,0.8414
SPRP with Scattered Storage,true,5,180,3,1,31,3,368,2.4093,368,0.6463
SPRP with Scattered Storage,true,5,180,3,1,32,3,394,7.4385,394,0.7382
SPRP with Scattered Storage,true,5,180,3,1,33,3,372,9.5702,372,0.6093
SPRP with Scattered Storage,true,5,180,3,1,34,3,364,4.7894,364,0.5423
SPRP with Scattered Storage,true,5,180,3,1,35,3,458,14.2162,458,0.7941
SPRP with Scattered Storage,true,5,180,3,1,36,3,354,5.9099,354,0.7423
SPRP with Scattered Storage,true,5,180,3,1,37,3,374,2.5333,374,0.5287
SPRP with Scattered Storage,true,5,180,3,1,38,3,380,14.7043,380,0.6363
SPRP with Scattered Storage,true,5,180,3,1,39,3,368,2.5301,368,0.4035
SPRP with Scattered Storage,true,5,180,3,1,40,3,444,4.8435,444,0.6351
SPRP with Scattered Storage,true,5,180,3,1,41,3,380,3.6705,380,0.6357
SPRP with Scattered Storage,true,5,180,3,1,42,3,232,1.7974,232,0.6429
SPRP with Scattered Storage,true,5,180,3,1,43,3,380,4.6404,380,0.6918
SPRP with Scattered Storage,true,5,180,3,1,44,3,422,19.1444,422,1.5514
SPRP with Scattered Storage,true,5,180,3,1,45,3,308,2.131,308,0.6999
SPRP with Scattered Storage,true,5,180,3,1,46,3,380,8.7679,380,2.0566
SPRP with Scattered Storage,true,5,180,3,1,47,3,378,5.5465,378,0.7762
SPRP with Scattered Storage,true,5,180,3,1,48,3,154,2.3231,154,0.6409
SPRP with Scattered Storage,true,5,180,3,1,49,3,452,9.2858,452,0.8621
SPRP with Scattered Storage,true,5,180,7,1,0,7,428,3.7113,428,0.8769
SPRP with Scattered Storage,true,5,180,7,1,1,7,456,4.275,456,0.984
SPRP with Scattered Storage,true,5,180,7,1,2,7,478,5.5765,478,0.7504
SPRP with Scattered Storage,true,5,180,7,1,3,7,564,7.5875,564,0.9614
SPRP with Scattered Storage,true,5,180,7,1,4,7,562,4.2739,562,0.8504
SPRP with Scattered Storage,true,5,180,7,1,5,7,546,11.2114,546,0.845
SPRP with Scattered Storage,true,5,180,7,1,6,7,486,3.5066,486,0.9652
SPRP with Scattered Storage,true,5,180,7,1,7,7,480,7.9219,480,2.0871
SPRP with Scattered Storage,true,5,180,7,1,8,7,636,3.1246,636,0.8293
SPRP with Scattered Storage,true,5,180,7,1,9,7,524,2.8751,524,0.7713
SPRP with Scattered Storage,true,5,180,7,1,10,7,628,5.0494,628,0.9019
SPRP with Scattered Storage,true,5,180,7,1,11,7,500,7.1858,500,1.0101
SPRP with Scattered Storage,true,5,180,7,1,12,7,466,5.0906,466,0.8515
SPRP with Scattered Storage,true,5,180,7,1,13,7,588,8.2738,588,0.8505
SPRP with Scattered Storage,true,5,180,7,1,14,7,560,6.7363,560,0.8995
SPRP with Scattered Storage,true,5,180,7,1,15,7,424,4.9582,424,0.5801
SPRP with Scattered Storage,true,5,180,7,1,16,7,554,6.467,554,0.8956
SPRP with Scattered Storage,true,5,180,7,1,17,7,524,9.5453,524,0.8968
SPRP with Scattered Storage,true,5,180,7,1,18,7,470,7.5853,470,0.9785
SPRP with Scattered Storage,true,5,180,7,1,19,7,496,11.1531,496,0.9702
SPRP with Scattered Storage,true,5,180,7,1,20,7,466,5.4935,466,2.0811
SPRP with Scattered Storage,true,5,180,7,1,21,7,514,9.8309,514,0.805
SPRP with Scattered Storage,true,5,180,7,1,22,7,468,7.547,468,0.8714
SPRP with Scattered Storage,true,5,180,7,1,23,7,488,8.2535,488,0.8686
SPRP with Scattered Storage,true,5,180,7,1,24,7,658,6.7765,658,0.9235
SPRP with Scattered Storage,true,5,180,7,1,25,7,728,5.1715,728,0.8867
SPRP with Scattered Storage,true,5,180,7,1,26,7,342,14.6482,342,0.9281
SPRP with Scattered Storage,true,5,180,7,1,27,7,700,5.3098,700,1.008
SPRP with Scattered Storage,true,5,180,7,1,28,7,628,6.0483,628,0.8144
SPRP with Scattered Storage,true,5,180,7,1,29,7,512,7.1848,512,0.9248
SPRP with Scattered Storage,true,5,180,7,1,30,7,666,5.7871,666,0.863
SPRP with Scattered Storage,true,5,180,7,1,31,7,624,4.3745,624,1.0027
SPRP with Scattered Storage,true,5,180,7,1,32,7,582,7.8459,582,1.0288
SPRP with Scattered Storage,true,5,180,7,1,33,7,464,7.2661,464,0.8277
SPRP with Scattered Storage,true,5,180,7,1,34,7,430,16.2593,430,2.4074
SPRP with Scattered Storage,true,5,180,7,1,35,7,592,6.1328,592,1.1177
SPRP with Scattered Storage,true,5,180,7,1,36,7,620,3.2936,620,0.9901
SPRP with Scattered Storage,true,5,180,7,1,37,7,492,14.2925,492,3.3782
SPRP with Scattered Storage,true,5,180,7,1,38,7,492,3.5709,492,0.8343
SPRP with Scattered Storage,true,5,180,7,1,39,7,514,6.8183,514,0.7189
SPRP with Scattered Storage,true,5,180,7,1,40,7,484,3.0874,484,0.5991
SPRP with Scattered Storage,true,5,180,7,1,41,7,412,5.0669,412,0.9794
SPRP with Scattered Storage,true,5,180,7,1,42,7,406,10.2185,406,0.8985
SPRP with Scattered Storage,true,5,180,7,1,43,7,380,4.8603,380,0.7029
SPRP with Scattered Storage,true,5,180,7,1,44,7,622,2.3407,622,0.9836
SPRP with Scattered Storage,true,5,180,7,1,45,7,540,2.1449,540,0.7069
SPRP with Scattered Storage,true,5,180,7,1,46,7,552,6.6328,552,0.8653
SPRP with Scattered Storage,true,5,180,7,1,47,7,454,1.9628,454,0.7368
SPRP with Scattered Storage,true,5,180,7,1,48,7,464,5.5389,464,0.9551
SPRP with Scattered Storage,true,5,180,7,1,49,7,630,3.2948,630,0.9625
SPRP with Scattered Storage,true,5,180,15,1,0,15,660,4.8097,660,1.0521
SPRP with Scattered Storage,true,5,180,15,1,1,15,816,3.8933,816,1.0214
SPRP with Scattered Storage,true,5,180,15,1,2,15,800,7.5485,800,1.118
SPRP with Scattered Storage,true,5,180,15,1,3,15,678,13.553,678,1.2294
SPRP with Scattered Storage,true,5,180,15,1,4,15,874,4.0623,874,1.0612
SPRP with Scattered Storage,true,5,180,15,1,5,15,790,4.0821,790,1.0215
SPRP with Scattered Storage,true,5,180,15,1,6,15,614,6.0928,614,1.1933
SPRP with Scattered Storage,true,5,180,15,1,7,15,678,5.024,678,0.9116
SPRP with Scattered Storage,true,5,180,15,1,8,15,742,12.3382,742,3.0485
SPRP with Scattered Storage,true,5,180,15,1,9,15,742,3.3724,742,0.9366
SPRP with Scattered Storage,true,5,180,15,1,10,15,812,11.0556,812,1.0209
SPRP with Scattered Storage,true,5,180,15,1,11,15,680,11.2268,680,0.9799
SPRP with Scattered Storage,true,5,180,15,1,12,15,742,6.5589,742,0.9134
SPRP with Scattered Storage,true,5,180,15,1,13,15,872,5.0591,872,1.0205
SPRP with Scattered Storage,true,5,180,15,1,14,15,770,9.4453,770,0.9996
SPRP with Scattered Storage,true,5,180,15,1,15,15,700,9.7415,700,1.0379
SPRP with Scattered Storage,true,5,180,15,1,16,15,710,4.8552,710,0.9688
SPRP with Scattered Storage,true,5,180,15,1,17,15,750,4.7742,750,1.0485
SPRP with Scattered Storage,true,5,180,15,1,18,15,650,15.8616,650,2.9188
SPRP with Scattered Storage,true,5,180,15,1,19,15,712,6.3746,712,1.0428
SPRP with Scattered Storage,true,5,180,15,1,20,15,758,8.8289,758,1.0594
SPRP with Scattered Storage,true,5,180,15,1,21,15,868,7.4118,868,0.9648
SPRP with Scattered Storage,true,5,180,15,1,22,15,746,9.727,746,2.7037
SPRP with Scattered Storage,true,5,180,15,1,23,15,794,3.8791,794,1.0281
SPRP with Scattered Storage,true,5,180,15,1,24,15,806,4.3936,806,0.9949
SPRP with Scattered Storage,true,5,180,15,1,25,15,876,5.7412,876,1.0173
SPRP with Scattered Storage,true,5,180,15,1,26,15,692,4.8213,692,0.9921
SPRP with Scattered Storage,true,5,180,15,1,27,15,866,4.2528,866,1.0216
SPRP with Scattered Storage,true,5,180,15,1,28,15,860,3.7455,860,1.0051
SPRP with Scattered Storage,true,5,180,15,1,29,15,684,5.4504,684,1.0327
SPRP with Scattered Storage,true,5,180,15,1,30,15,852,6.6565,852,0.9781
SPRP with Scattered Storage,true,5,180,15,1,31,15,902,4.219,902,1.0334
SPRP with Scattered Storage,true,5,180,15,1,32,15,650,9.9524,650,1.0287
SPRP with Scattered Storage,true,5,180,15,1,33,15,842,8.2186,842,1.008
SPRP with Scattered Storage,true,5,180,15,1,34,15,686,6.9774,686,1.0106
SPRP with Scattered Storage,true,5,180,15,1,35,15,756,4.9038,756,1.0168
SPRP with Scattered Storage,true,5,180,15,1,36,15,916,3.1921,916,0.9816
SPRP with Scattered Storage,true,5,180,15,1,37,15,724,4.758,724,1.0073
SPRP with Scattered Storage,true,5,180,15,1,38,15,682,6.2263,682,0.8513
SPRP with Scattered Storage,true,5,180,15,1,39,15,852,4.7308,852,1.0135
SPRP with Scattered Storage,true,5,180,15,1,40,15,678,4.1432,678,0.8861
SPRP with Scattered Storage,true,5,180,15,1,41,15,778,3.8332,778,0.9863
SPRP with Scattered Storage,true,5,180,15,1,42,15,720,4.7708,720,1.0234
SPRP with Scattered Storage,true,5,180,15,1,43,15,610,9.6609,610,1.0106
SPRP with Scattered Storage,true,5,180,15,1,44,15,816,8.063,816,0.9958
SPRP with Scattered Storage,true,5,180,15,1,45,15,730,2.6903,730,0.9173
SPRP with Scattered Storage,true,5,180,15,1,46,15,812,5.9727,812,1.031
SPRP with Scattered Storage,true,5,180,15,1,47,15,650,5.4411,650,1.0294
SPRP with Scattered Storage,true,5,180,15,1,48,15,766,3.1123,766,1.0153
SPRP with Scattered Storage,true,5,180,15,1,49,15,802,9.0325,802,1.1185
SPRP with Scattered Storage,true,5,180,30,1,0,30,912,7.0814,912,1.0951
SPRP with Scattered Storage,true,5,180,30,1,1,30,840,4.7352,840,1.0107
SPRP with Scattered Storage,true,5,180,30,1,2,30,886,4.1473,886,0.9889
SPRP with Scattered Storage,true,5,180,30,1,3,30,948,9.6305,948,0.9977
SPRP with Scattered Storage,true,5,180,30,1,4,30,940,5.301,940,1.0088
SPRP with Scattered Storage,true,5,180,30,1,5,30,952,6.0557,952,1.0157
SPRP with Scattered Storage,true,5,180,30,1,6,30,826,4.7244,826,0.9839
SPRP with Scattered Storage,true,5,180,30,1,7,30,890,6.2201,890,1.0212
SPRP with Scattered Storage,true,5,180,30,1,8,30,936,6.8766,936,0.9784
SPRP with Scattered Storage,true,5,180,30,1,9,30,944,7.4461,944,1.038
SPRP with Scattered Storage,true,5,180,30,1,10,30,926,4.8989,926,1.0109
SPRP with Scattered Storage,true,5,180,30,1,11,30,900,4.3267,900,1.0011
SPRP with Scattered Storage,true,5,180,30,1,12,30,942,6.1743,942,1.0629
SPRP with Scattered Storage,true,5,180,30,1,13,30,940,5.5645,940,1.1066
SPRP with Scattered Storage,true,5,180,30,1,14,30,910,4.7101,910,1.0017
SPRP with Scattered Storage,true,5,180,30,1,15,30,914,7.442,914,1.1336
SPRP with Scattered Storage,true,5,180,30,1,16,30,880,16.758,880,2.858
SPRP with Scattered Storage,true,5,180,30,1,17,30,860,4.029,860,1.0408
SPRP with Scattered Storage,true,5,180,30,1,18,30,930,7.4984,930,0.9954
SPRP with Scattered Storage,true,5,180,30,1,19,30,878,9.9797,878,1.0611
SPRP with Scattered Storage,true,5,180,30,1,20,30,950,10.2037,950,1.0317
SPRP with Scattered Storage,true,5,180,30,1,21,30,930,5.7332,930,0.9643
SPRP with Scattered Storage,true,5,180,30,1,22,30,940,6.1997,940,1.0604
SPRP with Scattered Storage,true,5,180,30,1,23,30,912,5.199,912,1.014
SPRP with Scattered Storage,true,5,180,30,1,24,30,874,4.656,874,1.0613
SPRP with Scattered Storage,true,5,180,30,1,25,30,972,10.4023,972,0.9959
SPRP with Scattered Storage,true,5,180,30,1,26,30,884,4.0667,884,1.1032
SPRP with Scattered Storage,true,5,180,30,1,27,30,926,3.8692,926,1.028
SPRP with Scattered Storage,true,5,180,30,1,28,30,946,5.2904,946,1.2893
SPRP with Scattered Storage,true,5,180,30,1,29,30,850,8.5967,850,1.0535
SPRP with Scattered Storage,true,5,180,30,1,30,30,956,9.5943,956,1.0318
SPRP with Scattered Storage,true,5,180,30,1,31,30,902,6.4498,902,1.038
SPRP with Scattered Storage,true,5,180,30,1,32,30,954,6.5557,954,1.016
SPRP with Scattered Storage,true,5,180,30,1,33,30,936,5.3696,936,1.0131
SPRP with Scattered Storage,true,5,180,30,1,34,30,924,4.0155,924,1.1322
SPRP with Scattered Storage,true,5,180,30,1,35,30,936,6.5715,936,1.0332
SPRP with Scattered Storage,true,5,180,30,1,36,30,976,5.8543,976,1.036
SPRP with Scattered Storage,true,5,180,30,1,37,30,970,7.4783,970,1.0831
SPRP with Scattered Storage,true,5,180,30,1,38,30,944,5.9763,944,1.0026
SPRP with Scattered Storage,true,5,180,30,1,39,30,918,4.0225,918,1.0648
SPRP with Scattered Storage,true,5,180,30,1,40,30,880,9.8559,880,1.0924
SPRP with Scattered Storage,true,5,180,30,1,41,30,972,5.2778,972,1.1322
SPRP with Scattered Storage,true,5,180,30,1,42,30,918,4.3969,918,1.1042
SPRP with Scattered Storage,true,5,180,30,1,43,30,888,3.7467,888,1.0439
SPRP with Scattered Storage,true,5,180,30,1,44,30,964,6.3356,964,1.025
SPRP with Scattered Storage,true,5,180,30,1,45,30,858,6.1538,858,1.0781
SPRP with Scattered Storage,true,5,180,30,1,46,30,942,5.6047,942,1.0264
SPRP with Scattered Storage,true,5,180,30,1,47,30,906,4.7836,906,1.0659
SPRP with Scattered Storage,true,5,180,30,1,48,30,918,4.7028,918,1.0458
SPRP with Scattered Storage,true,5,180,30,1,49,30,952,6.0977,952,1.0341
SPRP with Scattered Storage,true,10,30,3,1,0,3,100,17.3461,100,1.741
SPRP with Scattered Storage,true,10,30,3,1,1,3,86,2.6461,86,1.2235
SPRP with Scattered Storage,true,10,30,3,1,2,3,124,10.4542,124,1.3726
SPRP with Scattered Storage,true,10,30,3,1,3,3,112,16.1171,112,1.4569
SPRP with Scattered Storage,true,10,30,3,1,4,3,112,15.7923,112,1.5499
SPRP with Scattered Storage,true,10,30,3,1,5,3,78,7.0386,78,1.15
SPRP with Scattered Storage,true,10,30,3,1,6,3,82,4.36,82,1.2309
SPRP with Scattered Storage,true,10,30,3,1,7,3,82,7.3179,82,1.4881
SPRP with Scattered Storage,true,10,30,3,1,8,3,88,6.4254,88,1.0204
SPRP with Scattered Storage,true,10,30,3,1,9,3,112,21.181,112,1.5371
SPRP with Scattered Storage,true,10,30,3,1,10,3,110,8.4762,110,1.4526
SPRP with Scattered Storage,true,10,30,3,1,11,3,98,8.0281,98,1.163
SPRP with Scattered Storage,true,10,30,3,1,12,3,100,13.0962,100,1.1648
SPRP with Scattered Storage,true,10,30,3,1,13,3,114,21.0312,114,1.3314
SPRP with Scattered Storage,true,10,30,3,1,14,3,92,5.4887,92,1.0173
SPRP with Scattered Storage,true,10,30,3,1,15,3,110,7.0058,110,1.1842
SPRP with Scattered Storage,true,10,30,3,1,16,3,118,29.4839,118,1.4343
SPRP with Scattered Storage,true,10,30,3,1,17,3,130,10.9476,130,3.1901
SPRP with Scattered Storage,true,10,30,3,1,18,3,114,12.3677,114,1.2958
SPRP with Scattered Storage,true,10,30,3,1,19,3,122,12.6708,122,1.4297
SPRP with Scattered Storage,true,10,30,3,1,20,3,104,5.5201,104,1.1399
SPRP with Scattered Storage,true,10,30,3,1,21,3,112,2.3894,112,1.3253
SPRP with Scattered Storage,true,10,30,3,1,22,3,108,35.3121,108,1.017
SPRP with Scattered Storage,true,10,30,3,1,23,3,100,25.2325,100,1.4437
SPRP with Scattered Storage,true,10,30,3,1,24,3,74,3.27,74,1.3203
SPRP with Scattered Storage,true,10,30,3,1,25,3,118,12.8819,118,1.1205
SPRP with Scattered Storage,true,10,30,3,1,26,3,116,41.6371,116,1.4027
SPRP with Scattered Storage,true,10,30,3,1,27,3,100,9.812,100,1.1582
SPRP with Scattered Storage,true,10,30,3,1,28,3,94,25.1466,94,1.6216
SPRP with Scattered Storage,true,10,30,3,1,29,3,98,19.5871,98,2.7504
SPRP with Scattered Storage,true,10,30,3,1,30,3,98,8.4637,98,1.3812
SPRP with Scattered Storage,true,10,30,3,1,31,3,108,9.2987,108,1.7009
SPRP with Scattered Storage,true,10,30,3,1,32,3,84,10.8722,84,1.3506
